time,rms,temp
13:32:55,1.826,42.52
13:33:00,1.813,42.53
13:33:05,1.799,42.54
13:33:10,1.783,42.55
13:33:15,1.766,42.56
13:33:20,1.747,42.57
13:33:25,1.728,42.58
13:33:30,1.707,42.59
13:33:35,1.686,42.59
13:33:40,1.664,42.60
13:33:45,1.640,42.61
13:33:50,1.616,42.62
13:33:55,1.592,42.63
13:34:00,1.566,42.64
13:34:05,1.540,42.65
13:34:10,1.514,42.66
13:34:15,1.488,42.67
13:34:20,1.461,42.67
13:34:25,1.434,42.68
13:34:30,1.406,42.69
13:34:35,1.379,42.70
13:34:40,1.352,42.71
13:34:45,1.325,42.72
13:34:50,1.299,42.73
13:34:55,1.273,42.73
13:35:00,1.247,42.74
13:35:05,1.222,42.75
13:35:10,1.198,42.76
13:35:15,1.174,42.77
13:35:20,1.151,42.78
13:35:25,1.129,42.78
13:35:30,1.108,42.79
13:35:35,1.088,42.80
13:35:40,1.069,42.81
13:35:45,1.052,42.82
13:35:50,1.035,42.82
13:35:55,1.020,42.83
13:36:00,1.007,42.84
13:36:05,0.995,42.85
13:36:10,0.984,42.86
13:36:15,0.975,42.86
13:36:20,0.968,42.87
13:36:25,0.962,42.88
13:36:30,0.957,42.89
13:36:35,0.955,42.89
13:36:40,0.954,42.90
13:36:45,0.955,42.91
13:36:50,0.958,42.91
13:36:55,0.962,42.92
13:37:00,0.968,42.93
13:37:05,0.976,42.94
13:37:10,0.986,42.94
13:37:15,0.997,42.95
13:37:20,1.010,42.96
13:37:25,1.025,42.96
13:37:30,1.041,42.97
13:37:35,1.059,42.98
13:37:40,1.078,42.98
13:37:45,1.099,42.99
13:37:50,1.122,43.00
13:37:55,1.146,43.00
13:38:00,1.171,43.01
13:38:05,1.197,43.02
13:38:10,1.225,43.02
13:38:15,1.254,43.03
13:38:20,1.284,43.03
13:38:25,1.315,43.04
13:38:30,1.347,43.05
13:38:35,1.380,43.05
13:38:40,1.414,43.06
13:38:45,1.448,43.06
13:38:50,1.483,43.07
13:38:55,1.518,43.08
13:39:00,1.554,43.08
13:39:05,1.590,43.09
13:39:10,1.627,43.09
13:39:15,1.663,43.10
13:39:20,1.699,43.10
13:39:25,1.736,43.11
13:39:30,1.772,43.11
13:39:35,1.808,43.12
13:39:40,1.843,43.12
13:39:45,1.879,43.13
13:39:50,1.913,43.13
13:39:55,1.947,43.14
13:40:00,1.980,43.14
13:40:05,2.012,43.15
13:40:10,2.044,43.15
13:40:15,2.074,43.16
13:40:20,2.104,43.16
13:40:25,2.132,43.16
13:40:30,2.159,43.17
13:40:35,2.185,43.17
13:40:40,2.209,43.18
13:40:45,2.232,43.18
13:40:50,2.253,43.18
13:40:55,2.273,43.19
13:41:00,2.292,43.19
13:41:05,2.308,43.20
13:41:10,2.323,43.20
13:41:15,2.337,43.20
13:41:20,2.348,43.21
13:41:25,2.358,43.21
13:41:30,2.367,43.21
13:41:35,2.373,43.22
13:41:40,2.378,46.02
13:41:45,2.380,46.02
13:41:50,2.381,46.03
13:41:55,2.381,46.03
13:42:00,2.378,46.03
13:42:05,2.374,46.03
13:42:10,2.368,46.04
13:42:15,2.360,46.04
13:42:20,2.351,46.04
13:42:25,2.339,46.05
13:42:30,2.327,46.05
13:42:35,2.313,46.05
13:42:40,2.297,46.05
13:42:45,2.280,46.06
13:42:50,2.262,46.06
13:42:55,2.242,46.06
13:43:00,2.221,46.06
13:43:05,2.199,46.06
13:43:10,2.175,46.07
13:43:15,2.151,46.07
13:43:20,2.126,46.07
13:43:25,2.100,46.07
13:43:30,2.073,46.07
13:43:35,2.045,46.07
13:43:40,2.017,46.08
13:43:45,1.989,46.08
13:43:50,1.960,46.08
13:43:55,1.930,46.08
13:44:00,1.901,46.08
13:44:05,1.871,46.08
13:44:10,1.841,46.08
13:44:15,1.811,46.08
13:44:20,1.782,46.08
13:44:25,1.753,46.09
13:44:30,1.724,46.09
13:44:35,1.695,46.09
13:44:40,1.667,46.09
13:44:45,1.640,46.09
13:44:50,1.613,46.09
13:44:55,1.587,46.09
13:45:00,1.562,46.09
13:45:05,1.538,43.29
13:45:10,1.514,43.29
13:45:15,1.492,43.29
13:45:20,1.471,43.29
13:45:25,1.451,43.29
13:45:30,1.433,43.29
13:45:35,1.415,43.29
13:45:40,1.399,43.29
13:45:45,1.385,43.29
13:45:50,1.372,43.29
13:45:55,1.360,43.29
13:46:00,1.350,43.29
13:46:05,1.341,43.29
13:46:10,1.334,43.29
13:46:15,1.329,43.29
13:46:20,1.325,43.29
13:46:25,1.323,43.29
13:46:30,1.322,43.28
13:46:35,1.323,43.28
13:46:40,1.325,43.28
13:46:45,1.329,43.28
13:46:50,1.335,43.28
13:46:55,1.342,43.28
13:47:00,1.350,43.28
13:47:05,1.360,43.28
13:47:10,1.371,43.28
13:47:15,1.384,43.27
13:47:20,1.398,43.27
13:47:25,1.413,43.27
13:47:30,1.430,43.27
13:47:35,1.447,43.27
13:47:40,1.466,43.27
13:47:45,1.486,43.27
13:47:50,1.506,43.26
13:47:55,1.528,43.26
13:48:00,1.550,43.26
13:48:05,1.573,43.26
13:48:10,1.596,43.26
13:48:15,1.621,43.25
13:48:20,2.745,43.25
13:48:25,2.770,43.25
13:48:30,2.795,43.25
13:48:35,2.820,43.25
13:48:40,2.846,43.24
13:48:45,2.871,43.24
13:48:50,2.897,43.24
13:48:55,2.922,43.24
13:49:00,2.947,43.24
13:49:05,2.971,43.23
13:49:10,2.995,43.23
13:49:15,3.019,43.23
13:49:20,3.041,43.23
13:49:25,3.064,43.22
13:49:30,3.085,43.22
13:49:35,3.105,43.22
13:49:40,3.125,43.22
13:49:45,3.143,43.21
13:49:50,3.161,43.21
13:49:55,3.177,43.21
13:50:00,2.092,43.20
13:50:05,2.105,43.20
13:50:10,2.117,43.20
13:50:15,2.128,43.20
13:50:20,2.138,43.19
13:50:25,2.145,43.19
13:50:30,2.152,43.19
13:50:35,2.157,43.18
13:50:40,2.160,43.18
13:50:45,2.161,43.18
13:50:50,2.161,43.18
13:50:55,2.159,43.17
13:51:00,2.156,43.17
13:51:05,2.150,43.17
13:51:10,2.144,43.16
13:51:15,2.135,43.16
13:51:20,2.125,43.16
13:51:25,2.113,43.15
13:51:30,2.099,43.15
13:51:35,2.084,43.15
13:51:40,2.068,43.14
13:51:45,2.049,43.14
13:51:50,2.030,43.14
13:51:55,2.008,43.13
13:52:00,1.986,43.13
13:52:05,1.962,43.13
13:52:10,1.937,43.12
13:52:15,1.910,43.12
13:52:20,1.883,43.12
13:52:25,1.854,43.11
13:52:30,1.825,43.11
13:52:35,1.794,43.11
13:52:40,1.763,43.10
13:52:45,1.730,43.10
13:52:50,1.698,43.10
13:52:55,1.664,43.09
13:53:00,1.630,43.09
13:53:05,1.596,43.09
13:53:10,1.561,43.08
13:53:15,1.526,43.08
13:53:20,1.491,43.08
13:53:25,1.456,43.07
13:53:30,1.421,43.07
13:53:35,1.386,43.07
13:53:40,1.352,43.06
13:53:45,1.318,43.06
13:53:50,1.284,43.05
13:53:55,1.251,43.05
13:54:00,1.218,43.05
13:54:05,1.186,43.04
13:54:10,1.155,43.04
13:54:15,1.125,43.04
13:54:20,1.096,43.03
13:54:25,1.068,43.03
13:54:30,1.041,43.03
13:54:35,1.015,43.02
13:54:40,0.991,43.02
13:54:45,0.968,43.02
13:54:50,0.946,43.01
13:54:55,0.926,43.01
13:55:00,0.907,43.01
13:55:05,0.890,43.00
13:55:10,0.875,43.00
13:55:15,0.861,43.00
13:55:20,0.849,42.99
13:55:25,0.838,42.99
13:55:30,0.830,42.99
13:55:35,0.823,42.98
13:55:40,0.818,42.98
13:55:45,0.815,42.98
13:55:50,0.814,42.97
13:55:55,0.814,42.97
13:56:00,0.816,42.97
13:56:05,0.820,42.97
13:56:10,0.826,42.96
13:56:15,0.834,42.96
13:56:20,0.843,42.96
13:56:25,0.855,42.95
13:56:30,0.867,42.95
13:56:35,0.882,42.95
13:56:40,0.898,42.94
13:56:45,0.915,42.94
13:56:50,0.934,42.94
13:56:55,0.955,42.94
13:57:00,0.976,42.93
13:57:05,1.000,42.93
13:57:10,1.024,42.93
13:57:15,1.049,42.93
13:57:20,1.076,42.92
13:57:25,1.104,42.92
13:57:30,1.132,42.92
13:57:35,1.161,42.92
13:57:40,1.191,42.91
13:57:45,1.222,42.91
13:57:50,1.253,42.91
13:57:55,1.285,42.91
13:58:00,1.317,42.90
13:58:05,1.350,42.90
13:58:10,1.382,42.90
13:58:15,1.415,42.90
13:58:20,1.447,42.90
13:58:25,1.480,42.89
13:58:30,1.512,42.89
13:58:35,1.544,42.89
13:58:40,1.576,42.89
13:58:45,1.607,42.89
13:58:50,1.638,42.88
13:58:55,1.668,42.88
13:59:00,1.697,42.88
13:59:05,1.726,42.88
13:59:10,1.753,42.88
13:59:15,1.780,42.87
13:59:20,1.806,42.87
13:59:25,1.830,42.87
13:59:30,1.853,42.87
13:59:35,1.876,42.87
13:59:40,1.896,42.87
13:59:45,1.916,42.87
13:59:50,1.934,42.87
13:59:55,1.950,42.86
14:00:00,1.965,42.86
14:00:05,1.979,42.86
14:00:10,1.991,42.86
14:00:15,2.002,42.86
14:00:20,2.010,42.86
14:00:25,2.018,42.86
14:00:30,2.023,42.86
14:00:35,2.027,42.86
14:00:40,2.030,42.86
14:00:45,2.031,42.86
14:00:50,2.030,42.86
14:00:55,2.027,42.85
14:01:00,2.023,42.85
14:01:05,2.018,42.85
14:01:10,2.011,42.85
14:01:15,2.002,42.85
14:01:20,1.992,42.85
14:01:25,1.981,42.85
14:01:30,1.969,42.85
14:01:35,1.955,42.85
14:01:40,1.939,42.85
14:01:45,1.923,42.85
14:01:50,1.906,42.85
14:01:55,1.887,42.85
14:02:00,1.868,42.85
14:02:05,1.847,42.86
14:02:10,1.826,42.86
14:02:15,1.805,42.86
14:02:20,1.782,42.86
14:02:25,1.759,42.86
14:02:30,1.736,42.86
14:02:35,1.712,42.86
14:02:40,1.687,42.86
14:02:45,1.663,42.86
14:02:50,1.639,42.86
14:02:55,1.614,42.86
14:03:00,1.590,42.87
14:03:05,1.565,42.87
14:03:10,1.541,42.87
14:03:15,1.518,42.87
14:03:20,1.494,42.87
14:03:25,1.472,42.87
14:03:30,1.450,42.87
14:03:35,1.428,42.88
14:03:40,1.408,42.88
14:03:45,1.388,42.88
14:03:50,1.369,42.88
14:03:55,1.351,42.88
14:04:00,1.334,42.89
14:04:05,1.319,42.89
14:04:10,1.304,42.89
14:04:15,1.291,42.89
14:04:20,1.279,42.89
14:04:25,1.269,42.90
14:04:30,1.260,42.90
14:04:35,1.252,42.90
14:04:40,1.246,42.90
14:04:45,1.242,42.91
14:04:50,1.239,42.91
14:04:55,1.237,42.91
14:05:00,1.237,42.92
14:05:05,1.239,42.92
14:05:10,1.243,42.92
14:05:15,1.248,42.93
14:05:20,1.254,42.93
14:05:25,1.263,42.93
14:05:30,1.273,42.94
14:05:35,1.284,42.94
14:05:40,1.297,42.94
14:05:45,1.312,42.95
14:05:50,1.328,42.95
14:05:55,1.346,42.95
14:06:00,1.365,42.96
14:06:05,1.385,42.96
14:06:10,1.407,42.97
14:06:15,1.430,42.97
14:06:20,1.454,42.97
14:06:25,1.479,42.98
14:06:30,1.506,42.98
14:06:35,1.533,42.99
14:06:40,1.562,42.99
14:06:45,1.591,43.00
14:06:50,1.621,43.00
14:06:55,1.652,43.01
14:07:00,1.683,43.01
14:07:05,1.715,43.01
14:07:10,1.747,43.02
14:07:15,1.780,43.02
14:07:20,1.812,43.03
14:07:25,1.845,43.03
14:07:30,1.878,43.04
14:07:35,1.911,43.04
14:07:40,1.944,43.05
14:07:45,1.977,43.06
14:07:50,2.009,43.06
14:07:55,2.041,43.07
14:08:00,2.073,43.07
14:08:05,2.103,43.08
14:08:10,2.133,43.08
14:08:15,2.163,43.09
14:08:20,2.191,43.10
14:08:25,2.219,43.10
14:08:30,2.245,43.11
14:08:35,2.270,43.11
14:08:40,2.294,43.12
14:08:45,2.317,43.13
14:08:50,2.339,43.13
14:08:55,2.359,43.14
14:09:00,2.378,43.14
14:09:05,2.395,43.15
14:09:10,2.410,43.16
14:09:15,2.424,43.16
14:09:20,2.437,43.17
14:09:25,2.447,43.18
14:09:30,2.456,43.18
14:09:35,2.463,43.19
14:09:40,2.469,43.20
14:09:45,2.472,43.21
14:09:50,2.474,43.21
14:09:55,2.474,43.22
14:10:00,2.472,43.23
14:10:05,2.468,43.23
14:10:10,2.463,43.24
14:10:15,2.456,43.25
14:10:20,2.447,43.26
14:10:25,2.436,43.26
14:10:30,2.423,43.27
14:10:35,2.409,43.28
14:10:40,2.393,43.29
14:10:45,2.375,43.29
14:10:50,2.356,43.30
14:10:55,2.336,43.31
14:11:00,2.314,43.32
14:11:05,2.290,43.32
14:11:10,2.266,43.33
14:11:15,2.240,43.34
14:11:20,2.212,43.35
14:11:25,2.184,43.36
14:11:30,2.155,43.36
14:11:35,2.124,43.37
14:11:40,2.093,43.38
14:11:45,2.061,43.39
14:11:50,2.029,43.40
14:11:55,1.996,43.41
14:12:00,1.962,43.41
14:12:05,1.928,43.42
14:12:10,1.893,43.43
14:12:15,1.859,43.44
14:12:20,1.824,43.45
14:12:25,1.789,43.46
14:12:30,1.754,43.47
14:12:35,1.720,43.47
14:12:40,1.686,43.48
14:12:45,1.652,43.49
14:12:50,1.618,43.50
14:12:55,1.585,43.51
14:13:00,1.553,43.52
14:13:05,1.521,43.53
14:13:10,1.491,43.54
14:13:15,1.461,43.55
14:13:20,1.432,43.55
14:13:25,1.404,43.56
14:13:30,1.377,43.57
14:13:35,1.351,43.58
14:13:40,1.327,43.59
14:13:45,1.304,43.60
14:13:50,1.282,43.61
14:13:55,1.262,43.62
14:14:00,1.243,43.63
14:14:05,1.226,43.64
14:14:10,1.210,43.65
14:14:15,1.196,43.66
14:14:20,1.183,43.67
14:14:25,1.172,43.68
14:14:30,1.163,43.69
14:14:35,1.155,43.69
14:14:40,1.149,43.70
14:14:45,1.145,43.71
14:14:50,1.142,43.72
14:14:55,1.141,43.73
14:15:00,1.142,43.74
14:15:05,1.144,43.75
14:15:10,1.148,43.76
14:15:15,1.154,43.77
14:15:20,1.161,43.78
14:15:25,1.169,43.79
14:15:30,1.179,43.80
14:15:35,1.191,43.81
14:15:40,1.204,43.82
14:15:45,1.218,43.83
14:15:50,1.234,43.84
14:15:55,1.250,43.85
14:16:00,1.268,43.86
14:16:05,1.287,43.87
14:16:10,1.307,43.88
14:16:15,1.328,43.89
14:16:20,1.349,43.90
14:16:25,1.372,43.91
14:16:30,1.395,43.92
14:16:35,1.418,43.93
14:16:40,1.442,43.94
14:16:45,1.467,43.95
14:16:50,1.492,43.96
14:16:55,1.517,43.97
14:17:00,1.542,43.98
14:17:05,1.567,43.99
14:17:10,1.592,44.00
14:17:15,1.618,44.01
14:17:20,1.642,44.02
14:17:25,1.667,44.03
14:17:30,1.691,44.04
14:17:35,1.715,44.05
14:17:40,1.738,44.06
14:17:45,1.760,44.07
14:17:50,1.782,44.08
14:17:55,1.802,44.09
14:18:00,1.822,44.10
14:18:05,1.841,44.11
14:18:10,1.859,44.12
14:18:15,1.876,44.13
14:18:20,1.891,44.13
14:18:25,1.906,44.14
14:18:30,1.919,44.15
14:18:35,1.930,44.16
14:18:40,1.941,44.17
14:18:45,1.950,44.18
14:18:50,1.957,44.19
14:18:55,1.963,44.20
14:19:00,1.967,44.21
14:19:05,1.970,44.22
14:19:10,1.971,44.23
14:19:15,1.971,44.24
14:19:20,1.969,44.25
14:19:25,1.966,44.26
14:19:30,1.961,44.27
14:19:35,1.954,44.28
14:19:40,1.946,44.29
14:19:45,1.936,44.30
14:19:50,1.925,44.31
14:19:55,1.912,44.32
14:20:00,1.898,44.33
14:20:05,1.882,44.34
14:20:10,1.865,44.34
14:20:15,1.847,44.35
14:20:20,1.827,44.36
14:20:25,1.806,44.37
14:20:30,1.784,44.38
14:20:35,1.761,44.39
14:20:40,1.737,44.40
14:20:45,1.712,44.41
14:20:50,1.686,44.42
14:20:55,1.659,44.43
14:21:00,1.632,44.44
14:21:05,1.604,44.44
14:21:10,1.575,44.45
14:21:15,1.546,44.46
14:21:20,1.516,44.47
14:21:25,1.486,44.48
14:21:30,1.456,44.49
14:21:35,1.426,44.50
14:21:40,1.396,44.51
14:21:45,1.366,44.51
14:21:50,1.336,44.52
14:21:55,1.307,44.53
14:22:00,1.277,44.54
14:22:05,1.249,44.55
14:22:10,1.220,44.56
14:22:15,1.193,44.57
14:22:20,1.166,44.57
14:22:25,1.140,44.58
14:22:30,1.115,44.59
14:22:35,1.091,44.60
14:22:40,1.067,44.61
14:22:45,1.046,44.61
14:22:50,1.025,44.62
14:22:55,1.005,44.63
14:23:00,0.987,44.64
14:23:05,0.970,44.65
14:23:10,0.955,44.65
14:23:15,0.941,44.66
14:23:20,0.929,44.67
14:23:25,0.919,44.68
14:23:30,0.910,44.68
14:23:35,0.903,44.69
14:23:40,0.897,44.70
14:23:45,0.893,44.71
14:23:50,0.891,44.71
14:23:55,0.891,44.72
14:24:00,0.893,44.73
14:24:05,0.896,44.74
14:24:10,0.901,44.74
14:24:15,0.908,44.75
14:24:20,0.917,44.76
14:24:25,0.928,44.76
14:24:30,0.940,44.77
14:24:35,0.954,44.78
14:24:40,0.970,44.78
14:24:45,0.987,44.79
14:24:50,1.006,44.80
14:24:55,1.026,44.80
14:25:00,1.048,44.81
14:25:05,1.072,44.82
14:25:10,1.096,44.82
14:25:15,1.123,44.83
14:25:20,1.150,44.83
14:25:25,1.179,44.84
14:25:30,1.208,44.85
14:25:35,1.239,44.85
14:25:40,1.271,44.86
14:25:45,1.303,44.86
14:25:50,1.337,44.87
14:25:55,1.371,44.88
14:26:00,1.405,44.88
14:26:05,1.441,44.89
14:26:10,1.476,44.89
14:26:15,1.512,44.90
14:26:20,1.548,44.90
14:26:25,1.585,44.91
14:26:30,1.621,44.91
14:26:35,1.657,44.92
14:26:40,1.693,44.92
14:26:45,1.729,44.93
14:26:50,1.765,44.93
14:26:55,1.800,44.94
14:27:00,1.834,44.94
14:27:05,1.868,44.95
14:27:10,1.902,44.95
14:27:15,1.934,44.96
14:27:20,1.966,44.96
14:27:25,1.996,44.97
14:27:30,2.026,44.97
14:27:35,2.054,44.98
14:27:40,2.081,44.98
14:27:45,2.107,44.98
14:27:50,2.132,44.99
14:27:55,2.155,44.99
14:28:00,2.177,45.00
14:28:05,2.197,45.00
14:28:10,2.216,45.00
14:28:15,2.233,45.01
14:28:20,2.249,45.01
14:28:25,2.263,45.01
14:28:30,2.275,45.02
14:28:35,2.285,45.02
14:28:40,2.294,45.02
14:28:45,2.301,45.03
14:28:50,2.307,45.03
14:28:55,2.310,45.03
14:29:00,2.312,45.04
14:29:05,2.312,45.04
14:29:10,2.311,45.04
14:29:15,2.308,45.05
14:29:20,2.303,45.05
14:29:25,2.296,45.05
14:29:30,2.288,45.05
14:29:35,2.278,45.06
14:29:40,2.267,45.06
14:29:45,2.255,45.06
14:29:50,2.241,45.06
14:29:55,2.225,45.07
14:30:00,2.208,45.07
14:30:05,2.190,45.07
14:30:10,2.171,45.07
14:30:15,2.151,45.07
14:30:20,2.130,45.08
14:30:25,2.108,45.08
14:30:30,2.085,45.08
14:30:35,2.061,45.08
14:30:40,2.036,45.08
14:30:45,2.011,45.08
14:30:50,1.986,45.09
14:30:55,1.960,45.09
14:31:00,1.933,45.09
14:31:05,1.907,45.09
14:31:10,1.880,45.09
14:31:15,1.853,45.09
14:31:20,1.826,45.09
14:31:25,1.800,45.09
14:31:30,1.773,45.09
14:31:35,1.747,45.10
14:31:40,1.721,45.10
14:31:45,1.696,45.10
14:31:50,1.671,45.10
14:31:55,1.647,45.10
14:32:00,1.624,45.10
14:32:05,1.602,45.10
14:32:10,1.580,45.10
14:32:15,1.559,45.10
14:32:20,1.540,45.10
14:32:25,1.521,45.10
14:32:30,1.504,45.10
14:32:35,1.488,45.10
14:32:40,1.473,45.10
14:32:45,1.460,45.10
14:32:50,1.448,45.10
14:32:55,1.437,45.10
14:33:00,1.428,45.10
14:33:05,1.420,45.10
14:33:10,1.414,45.10
14:33:15,1.409,45.10
14:33:20,1.406,45.10
14:33:25,1.404,45.10
14:33:30,1.404,45.10
14:33:35,1.406,45.09
14:33:40,1.409,45.09
14:33:45,1.414,45.09
14:33:50,1.420,45.09
14:33:55,1.428,45.09
14:34:00,1.437,45.09
14:34:05,1.448,45.09
14:34:10,1.460,45.09
14:34:15,1.474,45.09
14:34:20,1.488,45.08
14:34:25,1.505,45.08
14:34:30,1.522,45.08
14:34:35,1.541,45.08
14:34:40,1.561,45.08
14:34:45,1.582,45.08
14:34:50,1.603,45.08
14:34:55,1.626,45.07
14:35:00,1.650,45.07
14:35:05,1.674,45.07
14:35:10,1.700,45.07
14:35:15,1.725,45.07
14:35:20,1.752,45.07
14:35:25,1.779,45.06
14:35:30,1.806,45.06
14:35:35,1.833,45.06
14:35:40,1.861,45.06
14:35:45,1.888,45.06
14:35:50,1.916,45.05
14:35:55,1.944,45.05
14:36:00,1.971,45.05
14:36:05,1.998,45.05
14:36:10,2.025,45.04
14:36:15,2.051,45.04
14:36:20,2.077,45.04
14:36:25,2.102,45.04
14:36:30,2.126,45.03
14:36:35,2.149,45.03
14:36:40,2.172,45.03
14:36:45,2.193,45.03
14:36:50,2.214,45.02
14:36:55,2.233,45.02
14:37:00,2.252,45.02
14:37:05,2.269,45.02
14:37:10,2.284,45.01
14:37:15,2.298,45.01
14:37:20,2.311,45.01
14:37:25,2.322,45.00
14:37:30,2.332,45.00
14:37:35,2.340,45.00
14:37:40,2.347,45.00
14:37:45,2.351,44.99
14:37:50,2.354,44.99
14:37:55,2.356,44.99
14:38:00,2.356,44.98
14:38:05,2.354,44.98
14:38:10,2.350,44.98
14:38:15,2.344,44.97
14:38:20,2.337,44.97
14:38:25,2.328,44.97
14:38:30,2.317,44.96
14:38:35,2.305,44.96
14:38:40,2.290,44.96
14:38:45,2.275,44.95
14:38:50,2.257,44.95
14:38:55,2.238,44.95
14:39:00,2.218,44.94
14:39:05,2.196,44.94
14:39:10,2.172,44.94
14:39:15,2.147,44.93
14:39:20,2.121,44.93
14:39:25,2.094,44.93
14:39:30,2.065,44.92
14:39:35,2.035,44.92
14:39:40,2.005,44.92
14:39:45,1.973,44.91
14:39:50,1.940,44.91
14:39:55,1.907,44.91
14:40:00,1.873,44.90
14:40:05,1.838,44.90
14:40:10,1.803,44.90
14:40:15,1.768,44.89
14:40:20,1.732,44.89
14:40:25,1.695,44.89
14:40:30,1.659,44.88
14:40:35,1.623,44.88
14:40:40,1.587,44.88
14:40:45,1.550,44.87
14:40:50,1.515,44.87
14:40:55,1.479,44.87
14:41:00,1.444,44.86
14:41:05,1.409,44.86
14:41:10,1.375,44.86
14:41:15,1.342,44.85
14:41:20,1.310,44.85
14:41:25,1.278,44.85
14:41:30,1.248,44.84
14:41:35,1.218,44.84
14:41:40,1.190,44.84
14:41:45,1.163,44.83
14:41:50,1.137,44.83
14:41:55,1.112,44.83
14:42:00,1.089,44.82
14:42:05,1.067,44.82
14:42:10,1.047,44.82
14:42:15,1.029,44.81
14:42:20,1.012,44.81
14:42:25,0.996,44.81
14:42:30,0.982,44.80
14:42:35,0.970,44.80
14:42:40,0.960,44.80
14:42:45,0.952,44.79
14:42:50,0.945,44.79
14:42:55,0.940,44.79
14:43:00,0.937,44.78
14:43:05,0.936,44.78
14:43:10,0.936,44.78
14:43:15,0.938,44.77
14:43:20,0.942,44.77
14:43:25,0.948,44.77
14:43:30,0.955,44.76
14:43:35,0.964,44.76
14:43:40,0.975,44.76
14:43:45,0.987,44.76
14:43:50,1.001,44.75
14:43:55,1.016,44.75
14:44:00,1.033,44.75
14:44:05,1.051,44.74
14:44:10,1.070,44.74
14:44:15,1.091,44.74
14:44:20,1.113,44.74
14:44:25,1.136,44.73
14:44:30,1.160,44.73
14:44:35,1.185,44.73
14:44:40,1.211,44.73
14:44:45,1.237,44.72
14:44:50,1.264,44.72
14:44:55,1.292,44.72
14:45:00,1.321,44.72
14:45:05,1.349,44.71
14:45:10,1.378,44.71
14:45:15,1.408,44.71
14:45:20,1.437,44.71
14:45:25,1.467,44.71
14:45:30,1.496,44.70
14:45:35,1.526,44.70
14:45:40,1.555,44.70
14:45:45,1.584,44.70
14:45:50,1.612,44.70
14:45:55,1.640,44.69
14:46:00,1.667,44.69
14:46:05,1.694,44.69
14:46:10,1.720,44.69
14:46:15,1.745,44.69
14:46:20,1.769,44.69
14:46:25,1.792,44.68
14:46:30,1.814,44.68
14:46:35,1.835,44.68
14:46:40,2.955,44.68
14:46:45,2.973,44.68
14:46:50,2.991,44.68
14:46:55,3.007,44.68
14:47:00,3.021,44.67
14:47:05,3.034,44.67
14:47:10,3.046,44.67
14:47:15,3.056,44.67
14:47:20,3.065,44.67
14:47:25,3.072,44.67
14:47:30,3.077,44.67
14:47:35,3.081,44.67
14:47:40,3.084,44.67
14:47:45,3.084,44.67
14:47:50,3.083,44.67
14:47:55,3.081,44.67
14:48:00,3.077,44.66
14:48:05,3.072,44.66
14:48:10,3.065,44.66
14:48:15,3.056,44.66
14:48:20,1.946,44.66
14:48:25,1.935,44.66
14:48:30,1.923,44.66
14:48:35,1.909,44.66
14:48:40,1.893,44.66
14:48:45,1.877,44.66
14:48:50,1.859,44.66
14:48:55,1.841,44.66
14:49:00,1.821,44.66
14:49:05,1.801,44.66
14:49:10,1.779,44.66
14:49:15,1.757,44.67
14:49:20,1.734,44.67
14:49:25,1.710,44.67
14:49:30,1.686,44.67
14:49:35,1.662,44.67
14:49:40,1.637,44.67
14:49:45,1.612,44.67
14:49:50,1.586,44.67
14:49:55,1.561,44.67
14:50:00,1.535,44.67
14:50:05,1.510,44.67
14:50:10,1.485,44.68
14:50:15,1.460,44.68
14:50:20,1.435,44.68
14:50:25,1.411,44.68
14:50:30,1.388,44.68
14:50:35,1.365,44.68
14:50:40,1.343,44.68
14:50:45,1.321,44.69
14:50:50,1.301,44.69
14:50:55,1.281,44.69
14:51:00,1.263,44.69
14:51:05,1.245,44.69
14:51:10,1.229,44.70
14:51:15,1.214,44.70
14:51:20,1.200,44.70
14:51:25,1.188,44.70
14:51:30,1.177,44.71
14:51:35,1.168,44.71
14:51:40,1.160,44.71
14:51:45,1.154,44.71
14:51:50,1.149,44.72
14:51:55,1.146,44.72
14:52:00,1.144,44.72
14:52:05,1.144,44.72
14:52:10,1.146,44.73
14:52:15,1.149,44.73
14:52:20,1.155,44.73
14:52:25,1.162,44.74
14:52:30,1.170,44.74
14:52:35,1.180,44.74
14:52:40,1.192,44.75
14:52:45,1.206,44.75
14:52:50,1.221,44.75
14:52:55,1.238,44.76
14:53:00,1.256,44.76
14:53:05,1.276,44.77
14:53:10,1.297,44.77
14:53:15,1.320,44.77
14:53:20,1.344,44.78
14:53:25,1.369,44.78
14:53:30,1.396,44.79
14:53:35,1.423,44.79
14:53:40,1.452,44.79
14:53:45,1.482,44.80
14:53:50,1.513,44.80
14:53:55,1.544,44.81
14:54:00,1.577,44.81
14:54:05,1.610,44.82
14:54:10,1.644,44.82
14:54:15,1.678,44.83
14:54:20,1.713,44.83
14:54:25,1.748,44.84
14:54:30,1.783,44.84
14:54:35,1.818,44.85
14:54:40,1.854,44.85
14:54:45,1.889,44.86
14:54:50,1.925,44.86
14:54:55,1.960,44.87
14:55:00,1.994,44.87
14:55:05,2.029,44.88
14:55:10,2.062,44.88
14:55:15,2.095,44.89
14:55:20,2.128,44.90
14:55:25,2.160,44.90
14:55:30,2.190,44.91
14:55:35,2.220,44.91
14:55:40,2.249,44.92
14:55:45,2.276,44.93
14:55:50,2.303,44.93
14:55:55,2.328,44.94
14:56:00,2.352,44.94
14:56:05,2.374,44.95
